Price,AAPL_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Volume,MSFT_Close,MSFT_High,MSFT_Low,MSFT_Open,MSFT_Volume,GOOG_Close,GOOG_High,GOOG_Low,GOOG_Open,GOOG_Volume,NVDA_Close,NVDA_High,NVDA_Low,NVDA_Open,NVDA_Volume,AMZN_Close,AMZN_High,AMZN_Low,AMZN_Open,AMZN_Volume,META_Close,META_High,META_Low,META_Open,META_Volume,BTC_Close,BTC_High,BTC_Low,BTC_Open,BTC_Volume,ETH_Close,ETH_High,ETH_Low,ETH_Open,ETH_Volume,GLD_Close,GLD_High,GLD_Low,GLD_Open,GLD_Volume,SLV_Close,SLV_High,SLV_Low,SLV_Open,SLV_Volume
2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.610107421875,2307.050048828125,2107.169921875,2159.429931640625,994625024,,,,,,,,,,,,,,,
2017-05-30,35.685699462890625,35.86218762510547,35.60674451217143,35.627643726754584,80507600.0,63.946807861328125,63.946807861328125,63.36554946411167,63.38371747008997,17072800.0,48.43076705932617,48.44665058759631,48.11364550741545,48.15434065922652,29334000.0,3.575988292694092,3.6110395538433995,3.53106315834622,3.547107731481699,989652000.0,49.834999084472656,50.060001373291016,49.7760009765625,49.82550048828125,65262000.0,151.32296752929688,151.8393494567812,150.58809534380453,150.91580800140486,13226000.0,2175.469970703125,2301.9599609375,2124.570068359375,2255.360107421875,1443970048,,,,,,120.13999938964844,120.33000183105469,119.94999694824219,120.23999786376953,4507500.0,16.469999313354492,16.520000457763672,16.389999389648438,16.389999389648438,6493000.0
2017-05-31,35.47438049316406,35.80181573933504,35.386138171936054,35.75537185288218,97804800.0,63.42913818359375,64.24652541360204,63.40189309743775,64.0558028814444,30436400.0,47.88386917114258,48.599006559287496,47.65160996445252,48.38808693867068,48962000.0,3.563152313232422,3.6285650711667983,3.5063787229847274,3.6209129611686164,887316000.0,49.73099899291992,50.00600051879883,49.108001708984375,50.0,78262000.0,150.4093475341797,152.28623623374287,150.04190387404142,151.64073611092417,18023900.0,2286.409912109375,2311.080078125,2145.570068359375,2187.18994140625,1544829952,,,,,,120.62000274658203,121.2300033569336,120.26000213623047,120.30999755859375,10360700.0,16.389999389648438,16.5,16.329999923706055,16.350000381469727,5178600.0
2017-06-01,35.571895599365234,35.6067311540426,35.34896364056432,35.56957464642925,65616400.0,63.6652717590332,64.12845899594573,63.074936171449075,63.792420109704814,21603600.0,47.987586975097656,48.21339430753962,47.643170023015905,48.0868410314482,28210000.0,3.563398599624634,3.5799370517467692,3.5179798269317213,3.578949523362279,503340000.0,49.79750061035156,49.949501037597656,49.56850051879883,49.929500579833984,49096000.0,150.47886657714844,151.2335891595732,149.257403075097,150.69734169497124,14530600.0,2407.8798828125,2448.389892578125,2288.330078125,2288.330078125,1653180032,,,,,,120.72000122070312,120.73999786376953,120.05999755859375,120.16999816894531,8702500.0,16.3799991607666,16.40999984741211,16.139999389648438,16.15999984741211,5242100.0
2017-06-02,36.09905242919922,36.09905242919922,35.50456231726266,35.66479670000693,111082800.0,65.17289733886719,65.263716598816,63.79241964300992,63.97406509197292,34770300.0,48.41686248779297,48.4307582060517,47.940436239079666,48.112148696505194,35020000.0,3.545626401901245,3.5866018883019675,3.5397021727959177,3.5604367392584955,487456000.0,50.33649826049805,50.42399978637695,49.78350067138672,49.949501037597656,75046000.0,152.54441833496094,152.564283839125,150.25044507455644,150.79663279201938,16854400.0,2488.550048828125,2488.550048828125,2373.320068359375,2404.030029296875,1317030016,,,,,,121.61000061035156,121.70999908447266,121.19000244140625,121.30999755859375,7268100.0,16.59000015258789,16.639999389648438,16.440000534057617,16.450000762939453,6868000.0
2017-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.35009765625,2581.909912109375,2423.570068359375,2493.719970703125,1514950016,,,,,,,,,,,,,,,
2017-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.81005859375,2585.889892578125,2452.5400390625,2547.7900390625,1355120000,,,,,,,,,,,,,,,
2017-06-05,35.74606704711914,35.86682393968477,35.636925550951005,35.841279280554346,101326800.0,65.64517974853516,66.1991863947654,65.21832148710523,65.36363788634405,33316800.0,48.8178596496582,48.97816021871293,48.39205617526641,48.46401480046152,25042000.0,3.653496503829956,3.6663322574983312,3.5177340324839816,3.529335551906615,817376000.0,50.56700134277344,50.660499572753906,50.175498962402344,50.36149978637695,54398000.0,152.5642852783203,153.6367952191995,152.34581018927418,152.57421045402606,12520400.0,2686.81005859375,2686.81005859375,2510.219970703125,2512.39990234375,1369309952,,,,,,121.7300033569336,121.94000244140625,121.58000183105469,121.91000366210938,3979200.0,16.6299991607666,16.709999084472656,16.600000381469727,16.639999389648438,4483200.0
2017-06-06,35.86682891845703,36.18265222816433,35.7112399888613,35.7391056050753,106499600.0,65.86312103271484,65.95394721038663,65.63606944666444,65.66332145740468,31511100.0,48.46500778198242,49.04465998240771,48.39404116587857,48.79205699497941,36292000.0,3.6369588375091553,3.6949664434691614,3.6236294351908165,3.648807064344263,758728000.0,50.150001525878906,50.82500076293945,50.0625,50.599998474121094,66928000.0,151.74996948242188,153.4481140461935,151.42225684194173,152.34581340201132,13457100.0,2863.199951171875,2999.909912109375,2690.840087890625,2690.840087890625,2089609984,,,,,,123.0999984741211,123.30999755859375,122.7699966430664,123.08999633789062,10798500.0,16.760000228881836,16.799999237060547,16.690000534057617,16.729999542236328,5424100.0
2017-06-07,36.08047103881836,36.22212715034009,35.87379279841193,35.999195149432616,84278400.0,65.74504852294922,66.09016439634601,65.34543556391657,65.97210008075166,22301800.0,48.681880950927734,48.83274984342196,48.433742022591105,48.63522995397895,29078000.0,3.6808958053588867,3.6996557888026516,3.645844542310824,3.6613954697099995,612612000.0,50.503501892089844,50.51250076293945,50.099998474121094,50.29750061035156,56460000.0,152.05783081054688,152.68346546921575,151.28324273454814,152.20679938081847,12066700.0,2732.159912109375,2869.3798828125,2700.56005859375,2869.3798828125,1517709952,,,,,,122.44999694824219,123.16000366210938,122.0199966430664,122.79000091552734,9039200.0,16.649999618530273,16.780000686645508,16.56999969482422,16.700000762939453,4312700.0
2017-06-08,35.99222946166992,36.119949225164746,35.855215254172016,36.05260614156639,85003200.0,65.34546661376953,65.86314413437857,64.93677638715546,65.8540670566792,24588300.0,48.80445861816406,48.862025512300626,48.49626900259317,48.751851776074254,29638000.0,3.9479782581329346,3.949459197986992,3.746802548408049,3.7880249835890645,1161744000.0,50.51350021362305,50.68050003051758,50.30550003051758,50.60300064086914,55358000.0,153.63681030273438,153.65666065609466,152.03797798662345,153.0111756542305,17799400.0,2805.6201171875,2815.300048828125,2670.949951171875,2720.489990234375,1281170048,,,,,,121.6500015258789,122.08000183105469,120.94999694824219,122.06999969482422,8169800.0,16.489999771118164,16.68000030517578,16.3700008392334,16.68000030517578,7440400.0
2017-06-09,34.596561431884766,36.038666982496004,33.909183735883566,36.038666982496004,259530800.0,63.86506652832031,65.46351155118936,62.29386658571119,65.42718246782141,49187400.0,47.13795852661133,48.858551420704245,46.43324490847689,48.858551420704245,66188000.0,3.692744016647339,4.159273925836498,3.5236577068552033,4.066461778895721,3692928000.0,48.91550064086914,50.64950180053711,46.349998474121094,50.625,152954000.0,148.562255859375,154.51069453242306,145.59299153468632,153.69639061493035,35577700.0,2823.81005859375,2901.7099609375,2795.6201171875,2807.43994140625,1348950016,,,,,,120.54000091552734,120.91000366210938,120.4000015258789,120.45999908447266,7054700.0,16.280000686645508,16.350000381469727,16.25,16.31999969482422,5441100.0
2017-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947.7099609375,2950.989990234375,2746.550048828125,2828.139892578125,2018889984,,,,,,,,,,,,,,,
2017-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958.110107421875,2996.60009765625,2840.530029296875,2942.409912109375,1752400000,,,,,,,,,,,,,,,
2017-06-12,33.76985549926758,33.925444425377805,33.09408597369239,33.84416853209419,289229200.0,63.374629974365234,63.519946297926616,61.876088300691,62.89328177842961,47761700.0,46.794036865234375,47.11438429413952,45.42098462870696,46.628280252393715,75270000.0,3.7018773555755615,3.7445809653833573,3.5078603486110578,3.6009194438016214,1697532000.0,48.24549865722656,48.79750061035156,47.25,48.349998474121094,188944000.0,147.41029357910156,148.1650161035465,143.55720378216824,147.14216229092816,33170200.0,2659.6298828125,2997.260009765625,2518.56005859375,2953.219970703125,2569530112,,,,,,120.36000061035156,120.69000244140625,120.2699966430664,120.33000183105469,4927400.0,16.040000915527344,16.18000030517578,16.040000915527344,16.110000610351562,5966800.0
2017-06-13,34.04155731201172,34.24126916682456,33.707155737121326,34.17392607850608,136661600.0,64.164794921875,64.31918837427251,63.53813017747004,63.592620353830064,25258600.0,47.315120697021484,47.64167383179812,46.85308621506842,47.24117806583798,40266000.0,3.737175703048706,3.8203611577511185,3.595241830409164,3.8112278717575587,1672504000.0,49.03950119018555,49.224998474121094,48.30500030517578,48.89950180053711,91600000.0,149.63473510742188,150.13126663908113,147.86708406695013,149.10841289609826,20483400.0,2717.02001953125,2789.0400390625,2650.3798828125,2680.909912109375,1781200000,,,,,,120.4800033569336,120.70999908447266,119.91999816894531,119.94999694824219,3786600.0,15.949999809265137,16.0,15.819999694824219,15.850000381469727,9314000.0
2017-06-14,33.70946502685547,34.252865569188764,33.40292920701269,34.252865569188764,126124800.0,63.819644927978516,64.57345771690667,63.05675506621741,64.40090325525874,25510700.0,47.184112548828125,47.699745978004984,46.76178111519976,47.63870325532692,29794000.0,3.7450735569000244,3.8028344313886953,3.6655908252236817,3.740136856777751,1184640000.0,48.82350158691406,49.516998291015625,48.33549880981445,49.429500579833984,79498000.0,149.20773315429688,151.34281279216714,148.0160604458823,150.21072144623218,20808800.0,2506.3701171875,2786.830078125,2412.93994140625,2716.8798828125,1696560000,,,,,,119.81999969482422,121.87999725341797,119.56999969482422,121.51000213623047,21124800.0,15.949999809265137,16.3700008392334,15.9399995803833,16.299999237060547,13651500.0
2017-06-15,33.507442474365234,33.551565394676025,33.02442193475349,33.282189509280364,128661600.0,63.483638763427734,63.765180574553796,62.48461295159608,62.911464206537964,26068700.0,46.76476287841797,46.815828703688254,45.877913023761096,46.35086730315322,42662000.0,3.7611196041107178,3.7914808730940326,3.616223605860954,3.627578420082504,963824000.0,48.208499908447266,48.2864990234375,47.542999267578125,47.935001373291016,107478000.0,148.7608642578125,148.99918971810456,145.3546497427064,146.64563488007298,18994200.0,2464.580078125,2534.7099609375,2212.9599609375,2499.580078125,2026259968,,,,,,119.31999969482422,119.5,119.12999725341797,119.22000122070312,6796700.0,15.880000114440918,15.9399995803833,15.789999961853027,15.819999694824219,6266500.0
2017-06-16,33.03834533691406,33.55620129202588,33.02208803682132,33.38900055920638,201444400.0,63.57447814941406,63.60172324568432,62.866077930114365,63.329265353913485,48345100.0,46.639198303222656,46.7513598539676,46.232996517886285,46.65011799104457,61894000.0,3.7426059246063232,3.818633147953035,3.708541956399725,3.770745898424974,924960000.0,49.385501861572266,49.98749923706055,49.099998474121094,49.79999923706055,229454000.0,149.5950469970703,149.78373143856587,147.56920463946793,148.55232755660828,22882400.0,2518.56005859375,2539.919921875,2385.14990234375,2469.570068359375,1195190016,,,,,,119.33999633789062,119.5,119.23999786376953,119.3499984741211,6435700.0,15.789999961853027,15.819999694824219,15.75,15.8100004196167,4806700.0
2017-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655.8798828125,2685.18994140625,2484.9599609375,2514.010009765625,1534509952,,,,,,,,,,,,,,,
2017-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.2900390625,2662.10009765625,2516.330078125,2655.35009765625,1178659968,,,,,,,,,,,,,,,
2017-06-19,33.98350143432617,34.07639272886052,33.3611457064286,33.3611457064286,130165600.0,64.36461639404297,64.42819059088859,63.89234499256026,64.02857739410595,23798300.0,47.512149810791016,47.64217511566177,47.09924629759205,47.144409275854144,30666000.0,3.883305072784424,3.888488714354603,3.7830875316154873,3.786789998219292,778176000.0,49.75849914550781,50.849998474121094,49.494998931884766,50.849998474121094,100868000.0,151.80955505371094,152.50471136348983,150.65761334506806,150.65761334506806,19026500.0,2589.60009765625,2662.85009765625,2549.030029296875,2549.030029296875,1446840064,,,,,,118.43000030517578,118.83999633789062,118.33000183105469,118.73999786376953,6787000.0,15.609999656677246,15.699999809265137,15.600000381469727,15.680000305175781,7444900.0
2017-06-20,33.67463302612305,34.106567653766945,33.65837926977956,34.106567653766945,99600400.0,63.49271774291992,64.36459512399522,63.456388652575264,64.31918202879802,21512200.0,47.17765808105469,47.72306689655997,47.14688682811392,47.519591181900594,22520000.0,3.8776280879974365,3.992409276782975,3.8734319742905727,3.925515338191267,1095444000.0,49.62950134277344,50.24399948120117,49.60100173950195,49.900001525878906,81536000.0,151.19384765625,152.77281425122555,151.1541318019916,151.81948221963026,14743900.0,2721.7900390625,2763.449951171875,2589.820068359375,2591.260009765625,1854189952,,,,,,118.18000030517578,118.45999908447266,118.06999969482422,118.41999816894531,4617400.0,15.59000015258789,15.609999656677246,15.510000228881836,15.569999694824219,6194300.0
2017-06-21,33.87435531616211,33.92080273369375,33.581755720291255,33.79307942236266,85063200.0,63.819644927978516,64.13752263277554,63.51994215603707,63.76515477472793,19891100.0,47.61537551879883,47.64763478887066,47.18410845545118,47.327037467885646,24044000.0,3.9363763332366943,3.9400790358210567,3.8433172406858613,3.9052744789900187,682652000.0,50.11149978637695,50.13600158691406,49.63249969482422,49.935001373291016,58450000.0,152.8423614501953,153.01118037661712,150.82644435717836,151.30311045254234,15039800.0,2689.10009765625,2772.010009765625,2660.39990234375,2709.429931640625,1626579968,,,,,,118.5199966430664,118.66000366210938,118.1500015258789,118.1500015258789,4723700.0,15.539999961853027,15.59000015258789,15.5,15.520000457763672,6018900.0
2017-06-22,33.818626403808594,34.06710309612845,33.70019044179757,33.85113747224597,76425200.0,63.81058120727539,64.11028404192855,63.31106493441232,64.06487788107307,22965700.0,47.498252868652344,47.67840119925048,47.372199395013276,47.57815514109633,18828000.0,3.909223794937134,3.9578516323588255,3.885280170016598,3.9445219975320556,469132000.0,50.064998626708984,50.347999572753906,49.86000061035156,50.11149978637695,45068000.0,152.3358917236328,153.47792351717473,151.8493004442371,151.9485976743654,13005500.0,2705.409912109375,2723.739990234375,2642.360107421875,2691.030029296875,1097939968,,,,,,118.91999816894531,119.19999694824219,118.5999984741211,119.12999725341797,5811900.0,15.680000305175781,15.729999542236328,15.630000114440918,15.680000305175781,5295700.0
2017-06-23,33.96955490112305,34.17391212309061,33.69785461833752,33.70250006704746,141757600.0,64.67339324951172,64.70972234617652,63.50180586607189,63.65619933009729,27617300.0,47.92009353637695,47.94044111063055,47.354833077148434,47.48535439826307,30558000.0,3.797158718109131,3.932674500103542,3.782101199748738,3.916876629431796,1088588000.0,50.1870002746582,50.23099899291992,49.9010009765625,50.12699890136719,57582000.0,153.99432373046875,154.12341164752556,151.59109735772836,151.66061905786412,18027000.0,2744.909912109375,2765.169921875,2706.3701171875,2707.340087890625,961318976,,,,,,119.43000030517578,119.66000366210938,119.30999755859375,119.6500015258789,9258600.0,15.789999961853027,15.850000381469727,15.760000228881836,15.829999923706055,5237700.0
2017-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.719970703125,2757.93994140625,2583.18994140625,2738.52001953125,982750016,,,,,,,,,,,,,,,
2017-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.409912109375,2682.260009765625,2552.1201171875,2607.25,1161100032,,,,,,,,,,,,,,,
2017-06-26,33.86274337768555,34.434009700347254,33.76056473956652,34.17624215179792,102769600.0,64.05580139160156,65.12748530622763,63.9740661350346,64.84594351707632,19607000.0,47.25904846191406,48.303218973533276,47.18560182557011,48.13398653420813,31968000.0,3.755688190460205,3.8655324285048196,3.661394877298636,3.8299872891963807,1063960000.0,49.69900131225586,50.4900016784668,49.599998474121094,50.42499923706055,67724000.0,152.52456665039062,155.4143840740322,152.13727262526947,155.16611828477656,18049700.0,2478.449951171875,2615.25,2376.2900390625,2590.570068359375,1663280000,,,,,,118.36000061035156,118.54000091552734,118.16999816894531,118.29000091552734,6593400.0,15.680000305175781,15.739999771118164,15.649999618530273,15.710000038146973,3805400.0
2017-06-27,33.37739944458008,33.94170298522307,33.35185478153137,33.67464449999742,99047600.0,62.85697555541992,63.73793703244648,62.82973046711044,63.67436285003561,25215100.0,46.02133560180664,47.06153432870879,45.99751220479918,46.77220424569464,51598000.0,3.6181976795196533,3.746801899792202,3.612520391286069,3.738162496957167,999492000.0,48.8390007019043,49.939998626708984,48.79999923706055,49.53450012207031,75648000.0,149.5354461669922,152.2465042370376,149.34676175005097,151.7797633592169,19360800.0,2552.449951171875,2552.449951171875,2332.989990234375,2478.449951171875,1489789952,,,,,,118.80999755859375,119.05000305175781,118.4800033569336,118.87000274658203,5759300.0,15.789999961853027,15.850000381469727,15.680000305175781,15.729999542236328,4350100.0
2017-06-28,33.865074157714844,33.93009630203288,33.245039289327146,33.55389624655837,88329600.0,63.3928337097168,63.42915588201588,62.47554295514419,62.85698812589287,25806200.0,46.6744384765625,46.786596243612,45.45905144692836,46.10421418268669,54428000.0,3.7458150386810303,3.7505050343903217,3.5977102331538533,3.6858326230453167,994948000.0,49.51649856567383,49.534000396728516,48.46049880981445,48.9275016784668,74752000.0,152.177001953125,152.40540223388905,148.820443670593,149.8730881809172,16719100.0,2574.7900390625,2603.97998046875,2484.419921875,2553.030029296875,1183869952,,,,,,118.9000015258789,119.05999755859375,118.69000244140625,119.05999755859375,4220100.0,15.920000076293945,15.920000076293945,15.819999694824219,15.890000343322754,4788000.0
2017-06-29,33.36579132080078,33.70251742867017,33.040680612409396,33.60498421615276,125997600.0,62.20306396484375,63.11127050455732,61.839779963145126,63.01136723086355,28918700.0,45.547882080078125,46.21636836965115,45.19204945658739,46.149865808451395,65984000.0,3.620666742324829,3.7203904204655136,3.5564879744280744,3.7174285407836116,1064424000.0,48.79650115966797,49.37799835205078,48.26250076293945,48.95000076293945,86060000.0,149.9922637939453,151.44214277899295,147.88697459245103,151.22366765586327,23973500.0,2539.320068359375,2588.830078125,2510.47998046875,2567.56005859375,949979008,,,,,,118.31999969482422,118.63999938964844,117.91000366210938,117.97000122070312,7705200.0,15.729999542236328,15.850000381469727,15.710000038146973,15.739999771118164,5030000.0
2017-06-30,33.444740295410156,33.66303037038063,33.38900552836239,33.544594433334126,92096400.0,62.60269546508789,63.01138575648935,62.43013395450735,62.46646305826473,24161100.0,45.098262786865234,45.957817242511666,45.077419205642975,45.957817242511666,41804000.0,3.568336248397827,3.651521701308763,3.54217109599214,3.6379453608150043,731060000.0,48.400001525878906,49.173500061035156,48.38050079345703,49.00600051879883,67806000.0,149.93267822265625,150.8661600584235,149.0190618937829,150.8462945515296,17666000.0,2480.840087890625,2559.25,2478.429931640625,2539.239990234375,860273024,,,,,,118.0199966430664,118.41000366210938,117.94999694824219,118.08000183105469,7272600.0,15.710000038146973,15.779999732971191,15.699999809265137,15.720000267028809,3820300.0
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.550048828125,2515.27001953125,2419.22998046875,2492.60009765625,779913984,,,,,,,,,,,,,,,
2017-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.469970703125,2514.280029296875,2394.840087890625,2436.39990234375,803747008,,,,,,,,,,,,,,,
2017-07-03,33.3239860534668,33.741987980943975,33.23109831111197,33.64445478843934,57111200.0,61.91245651245117,63.211192526607604,61.77622410527458,62.96597973694419,16165500.0,44.60049057006836,45.356815237159346,44.406442725037685,45.269472882248756,34196000.0,3.4392378330230713,3.5952414407324116,3.4207247928524276,3.5804311027583275,709072000.0,47.68299865722656,48.7244987487793,47.54999923706055,48.63949966430664,58182000.0,147.40036010742188,151.09455633856646,146.77474060983266,150.66754644581417,13862700.0,2564.06005859375,2595.0,2480.469970703125,2498.56005859375,964112000,,,,,,116.08999633789062,116.8499984741211,115.94000244140625,116.54000091552734,12145000.0,15.300000190734863,15.430000305175781,15.229999542236328,15.369999885559082,7903600.0
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.639892578125,2631.590087890625,2559.35009765625,2561.0,985516032,,,,,,,,,,,,,,,
2017-07-05,33.46099090576172,33.62354619838777,33.14284672280504,33.368103179529584,86278400.0,62.73892593383789,63.06588092848628,61.95786754985206,61.9941966524872,21176300.0,45.24614334106445,45.38510052299905,44.59056077367351,44.75234933999681,36278000.0,3.5310637950897217,3.5599441261039027,3.4836701838958968,3.5026768753371313,820188000.0,48.56999969482422,48.75,47.76250076293945,48.076499938964844,73060000.0,149.297119140625,149.80359107488172,147.10245793531936,147.9664180778391,14334300.0,2601.989990234375,2622.64990234375,2538.550048828125,2602.8701171875,941566016,,,,,,116.5199966430664,116.66999816894531,115.87000274658203,115.91000366210938,7223300.0,15.180000305175781,15.1899995803833,15.039999961853027,15.069999694824219,9527500.0
2017-07-06,33.14516067504883,33.323973230889656,33.07085121844621,33.212507274266294,96515200.0,62.275718688964844,62.46644122021412,61.86702854044004,62.00325397057123,21117600.0,44.997013092041016,45.40664145348937,44.65011613725405,44.869471600407195,28490000.0,3.5416769981384277,3.588576952218697,3.4498521470211734,3.5019357430672486,746284000.0,48.25699996948242,48.720001220703125,47.95100021362305,48.233001708984375,65192000.0,147.78765869140625,148.9991817398823,146.9733396711681,147.9961934579957,14951800.0,2608.56005859375,2616.719970703125,2581.68994140625,2608.10009765625,761956992,,,,,,116.47000122070312,116.61000061035156,116.23999786376953,116.58000183105469,4443400.0,15.149999618530273,15.170000076293945,15.079999923706055,15.149999618530273,5154500.0
2017-07-07,33.48188400268555,33.61425270902256,33.184639080858084,33.184639080858084,76806800.0,63.08403015136719,63.42914616789496,62.39379118924512,62.39379118924512,16878300.0,45.587589263916016,45.73399032630195,45.104215105005395,45.104215105005395,32756000.0,3.6226415634155273,3.6409079017403516,3.575494895369659,3.5984512299370954,654972000.0,48.9379997253418,49.00550079345703,48.457000732421875,48.477500915527344,52868000.0,150.3894805908203,150.9356683347701,148.15508858161346,148.21466994405515,13615900.0,2518.659912109375,2916.139892578125,2498.8701171875,2608.590087890625,917411968,,,,,,115.27999877929688,115.79000091552734,114.80000305175781,115.77999877929688,11153600.0,14.729999542236328,14.960000038146973,14.529999732971191,14.949999809265137,19192400.0
2017-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.340087890625,2571.340087890625,2492.31005859375,2520.27001953125,733329984,,,,,,,,,,,,,,,
2017-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.43994140625,2635.489990234375,2517.590087890625,2572.610107421875,527856000,,,,,,,,,,,,,,,
2017-07-10,33.68625259399414,33.89293082888166,33.29379533435106,33.46564155235199,84362400.0,63.556297302246094,63.80151002151123,62.847890374118435,63.08402601682766,15014500.0,46.09428024291992,46.17269449719142,45.6372095749869,45.745399285346814,23856000.0,3.7939486503601074,3.8013538193428444,3.670034422208088,3.696199572326098,958492000.0,49.82350158691406,49.97200012207031,49.17499923706055,49.25,70926000.0,152.4351806640625,152.91184669302274,150.45897970723553,150.63773893868301,13378700.0,2372.56005859375,2537.159912109375,2321.1298828125,2525.25,1111200000,,,,,,115.47000122070312,115.56999969482422,114.83000183105469,115.0199966430664,4970900.0,14.829999923706055,14.899999618530273,14.4399995803833,14.460000038146973,14637900.0
2017-07-11,33.795406341552734,33.869719387969006,33.52835136080657,33.60962726895315,79127200.0,63.56538772583008,64.19205259307479,63.34742004859746,63.57447173335946,17460000.0,46.15830612182617,46.2248048976662,45.7568145092016,46.1310106896659,22264000.0,3.8477609157562256,3.85541302728568,3.7556891071889256,3.797652132384812,757956000.0,49.70650100708008,49.79949951171875,49.18600082397461,49.650001525878906,59654000.0,154.1929168701172,154.34187027885838,151.8492872706305,152.30608782606402,13667700.0,2337.7900390625,2413.469970703125,2296.81005859375,2385.889892578125,1329760000,,,,,,115.62000274658203,115.7699966430664,114.87999725341797,115.26000213623047,6637900.0,14.989999771118164,15.0,14.760000228881836,14.850000381469727,7774400.0
2017-07-12,33.84416580200195,33.94634089873578,33.63052116502008,33.874352368642334,99538000.0,64.61886596679688,64.73693026636842,64.07394368783653,64.2010919886252,17750900.0,46.84019470214844,46.96277236468136,46.375676324740944,46.58460812174563,30642000.0,4.011415004730225,4.023510167178391,3.864544704190402,3.90749500740163,1145208000.0,50.32550048828125,50.4275016784668,49.904998779296875,50.032501220703125,72172000.0,157.7977294921875,158.05593561073619,155.1164620004719,155.40445880147755,22739400.0,2398.840087890625,2423.7099609375,2275.139892578125,2332.77001953125,1117410048,,,,,,116.02999877929688,116.33000183105469,115.87000274658203,116.20999908447266,4654400.0,15.050000190734863,15.119999885559082,15.020000457763672,15.09000015258789,8272900.0
2017-07-13,34.31557846069336,34.482779229905475,33.77449868580418,33.788431492665154,100797600.0,65.18197631835938,65.42719594935548,64.76420216714016,64.93676361642885,20269800.0,47.005455017089844,47.367239725721824,46.79949925287977,46.96227605698227,25894000.0,3.965010166168213,4.104968988562026,3.918604087916151,4.023511410606337,1369132000.0,50.03150177001953,50.34400177001953,49.79499816894531,50.23099899291992,57616000.0,158.15521240234375,158.6716094197859,157.3210430954336,157.63883053784087,13929200.0,2357.89990234375,2425.219970703125,2340.830078125,2402.699951171875,835769984,,,,,,115.81999969482422,116.04000091552734,115.66999816894531,116.04000091552734,4148900.0,14.869999885559082,15.050000190734863,14.84000015258789,15.039999961853027,7214900.0
2017-07-14,34.61049270629883,34.67783931848978,34.21339360907738,34.36201609435176,80528400.0,66.0992431640625,66.54426224197414,65.35451439061188,65.6088110065614,25868100.0,47.44366455078125,47.48932353552628,47.04738666684396,47.24564866354386,21076000.0,4.0716447830200195,4.073125487098461,3.974389125950481,3.9813006476902344,941948000.0,50.09049987792969,50.22249984741211,49.84450149536133,50.119998931884766,42050000.0,158.86032104492188,159.20789922550503,158.224761204125,159.01921479335655,16371200.0,2233.340087890625,2363.25,2183.219970703125,2360.590087890625,882502976,,,,,,116.7699966430664,117.25,116.63999938964844,117.04000091552734,5788200.0,15.079999923706055,15.220000267028809,15.010000228881836,15.140000343322754,7841800.0
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.8599853515625,2231.139892578125,1990.4100341796875,2230.1201171875,993608000,,,,,,,,,,,,,,,
2017-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.8199462890625,2058.77001953125,1843.030029296875,1991.97998046875,1182870016,,,,,,,,,,,,,,,
2017-07-17,34.73125457763672,35.04243239726825,34.50135618621704,34.55941190824262,95174000.0,66.6169204711914,66.70773970140742,66.04475308467373,66.11741124047178,21803900.0,47.31612014770508,47.679392837251136,47.10872560953818,47.493784664627135,23310000.0,4.054366588592529,4.134590168241512,3.9926562875739995,4.105709604237921,930792000.0,50.50199890136719,50.73749923706055,50.19049835205078,50.234500885009766,74252000.0,158.62196350097656,159.6646827785501,157.70834727435164,159.13836055183071,12858800.0,2228.409912109375,2230.489990234375,1932.6199951171875,1932.6199951171875,1201760000,,,,,,117.29000091552734,117.52999877929688,117.2300033569336,117.41999816894531,5170800.0,15.220000267028809,15.319999694824219,15.220000267028809,15.270000457763672,7567200.0
